"filename", "language", "XML", "JSON with Comments", "JSON", "TypeScript", "Properties", "TypeScript JSX", "Markdown", "CSS", "JavaScript", "C#", "YAML", "comment", "blank", "total"
"/Users/nilson/Desktop/FinTrack/client/components/Search/Searchbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 4, 34
"/Users/nilson/Desktop/FinTrack/client/components/Sidebar/Sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 6, 88
"/Users/nilson/Desktop/FinTrack/client/components/Sidebar/SidebarLinks.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 1, 54
"/Users/nilson/Desktop/FinTrack/client/components/StatementTable/TestData.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 1, 1593
"/Users/nilson/Desktop/FinTrack/client/components/StatementTable/statementTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 5, 50
"/Users/nilson/Desktop/FinTrack/client/components/ToastProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/nilson/Desktop/FinTrack/client/components/UserHomePortfolio/HomePortfolioReview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 3, 39
"/Users/nilson/Desktop/FinTrack/client/components/UserNavbar/UserNavbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 5, 31
"/Users/nilson/Desktop/FinTrack/client/components/navbar/NavHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 5, 39
"/Users/nilson/Desktop/FinTrack/client/components/navbar/Navbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 9, 73
"/Users/nilson/Desktop/FinTrack/client/components/ui/avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 7, 51
